language,sentence1,sentence2,pairID
de,"Und es war als ob sie ablehnte wer sie war, in gewisser Weise, so, weisst du, wie sie dich behandelt hat, wie die andern Enkelkinder.","Sie behandelte die anderen Enkelkinder anders, weil sie schwarz waren.",570
de,Es war sehr kühl und das Kleid flatterte im Wind etwas--,Das Kleid wogte im Wind.,571
de,Es war sehr kühl und das Kleid flatterte im Wind etwas--,Das Kleid war sehr kurz und wehte ein bisschen herum.,572
de,Es war sehr kühl und das Kleid flatterte im Wind etwas--,"Es war windstill, also war auch das Kleid bewegungslos.",573
de,"Hmm, ich habe die meiste Zeit mit, hmm, besonderen Aktivitäten verbracht.",Jeden zweiten Tag hatte ich „besondere Aktivitäten“.,574
de,"Hmm, ich habe die meiste Zeit mit, hmm, besonderen Aktivitäten verbracht.",Ich war in besonderen Aktivitäten.,575
de,"Hmm, ich habe die meiste Zeit mit, hmm, besonderen Aktivitäten verbracht.",Ich war niemals in Special Activities.,576
de,"Und ich fragte ihn, weißt du, könnte ich es tun, ähm, möchtest du, dass ich bleibe und es heute Nacht mache oder ich könnte es bis morgen Mittag geschafft haben, wenn das in Ordnung ist.",Ich fragte wie dringend es war.,577
de,"Und ich fragte ihn, weißt du, könnte ich es tun, ähm, möchtest du, dass ich bleibe und es heute Nacht mache oder ich könnte es bis morgen Mittag geschafft haben, wenn das in Ordnung ist.","Ich wusste, dass die Arbeit gerade jetzt erledigt werden musste.",578
de,"Und ich fragte ihn, weißt du, könnte ich es tun, ähm, möchtest du, dass ich bleibe und es heute Nacht mache oder ich könnte es bis morgen Mittag geschafft haben, wenn das in Ordnung ist.","Ich fragte, ob der Klient sauer wäre, wenn er bis 14 Uhr warten würde, weil ich heute Abend einen Termin hatte.",579
de,"Aber ähm, sie lebten in einer kleinen ländlichen Stadt außerhalb von Augusta namens Evans, und Evans existiert immer noch, und das ist wo viele meiner Verwandten immer noch leben.","Sie hatten zwanzig Familienmitglieder, die in Evans lebten.",580
de,"Aber ähm, sie lebten in einer kleinen ländlichen Stadt außerhalb von Augusta namens Evans, und Evans existiert immer noch, und das ist wo viele meiner Verwandten immer noch leben.",Sie lebten in Atlanta.,581
de,"Aber ähm, sie lebten in einer kleinen ländlichen Stadt außerhalb von Augusta namens Evans, und Evans existiert immer noch, und das ist wo viele meiner Verwandten immer noch leben.","Sie lebten in Evans, was sehr klein ist.",582
de,"Meine Schwester sagt mir immer wieder, sie sagt: Manchmal bist du genau wie Oma, du behandelst die Leute aus den falschen Gründen falsch.","Meine Schwester sagte, ich sei rassistisch.",583
de,"Meine Schwester sagt mir immer wieder, sie sagt: Manchmal bist du genau wie Oma, du behandelst die Leute aus den falschen Gründen falsch.","Meine Schwester sagte, ich war nicht immer nett.",584
de,"Meine Schwester sagt mir immer wieder, sie sagt: Manchmal bist du genau wie Oma, du behandelst die Leute aus den falschen Gründen falsch.","Meine Schwester meint, ich bin überhaupt nicht wie meine Oma.",585
de,"Ah, und dann sind wir in ein neues Haus eingezogen.","Wir zogen in ein Haus, das wir auf dem Land gebaut hatten.",586
de,"Ah, und dann sind wir in ein neues Haus eingezogen.",Wir sind in einen neunen Wohnort umgezogen.,587
de,"Ah, und dann sind wir in ein neues Haus eingezogen.",Wir sind unser ganzes Leben im selben Haus geblieben.,588
de,"Und ich habe gesagt, okay, also das ist gut, naja, sowas in der Art.","Ich sagte, dass ich es hasste und es sehr missbilligte.",592
de,"Und ich habe gesagt, okay, also das ist gut, naja, sowas in der Art.","Ich sagte, ich mag die neue Version des Liedes.",593
de,"Und ich habe gesagt, okay, also das ist gut, naja, sowas in der Art.","Ich sagte, dass ich es genehmigte.",594
de,"Und die Farbtupfer ändern alle 100 Grad ihre Farbe, wenn es rot ist, wird es zu blau.",Der Anstrich ändert sich je nach Farbe.,595
de,"Und die Farbtupfer ändern alle 100 Grad ihre Farbe, wenn es rot ist, wird es zu blau.","Die Farbe ändert sich, so dass Sie sehen können, wie heiß es ist, ohne zu messen.",596
de,"Und die Farbtupfer ändern alle 100 Grad ihre Farbe, wenn es rot ist, wird es zu blau.",Die Farbe ist immer schwarz.,597
de,"Ich habe ganz schnell gegessen, so schnell wie ich konnte und dann kam sie herein und hat mir dabei geholfen.",Ich habe die Pizza in weniger als zwei Minuten gegessen.,598
de,"Ich habe ganz schnell gegessen, so schnell wie ich konnte und dann kam sie herein und hat mir dabei geholfen.","Ich aß sehr langsam, damit mir nicht schlecht wurde.",599
de,"Ich habe ganz schnell gegessen, so schnell wie ich konnte und dann kam sie herein und hat mir dabei geholfen.",Ich scharrte das Essen ab.,600
de,Der Mann ihrer Schwester hatte ebenfalls helle Haut.,Ihr Schwager war leicht farbig.,604
de,Der Mann ihrer Schwester hatte ebenfalls helle Haut.,sein Schwager war Schwede.,605
de,Der Mann ihrer Schwester hatte ebenfalls helle Haut.,Seine Schwester war nicht verheiratet.,606
de,"Wie auch immer, sie haben diesen Sauerstoffregulator erfunden.",Sie haben einen neuen Regler erfunden.,610
de,"Wie auch immer, sie haben diesen Sauerstoffregulator erfunden.","Sie haben einen Regler erfunden, der im Weltall funktioniert.",611
de,"Wie auch immer, sie haben diesen Sauerstoffregulator erfunden.","Sie haben immernoch nicht herausgefunden, wie man einen Sauerstoffregulator herstellt.",612
de,"Also, wir zogen wir nach Las Vegas, NV, und ich berichtete, genau wie ich in Washington gemacht hatte, an eine bestimmte Adresse in der Innenstadt von Las Vegas.",Ich war in meinem Leben noch nicht in Las Vegas.,613
de,"Also, wir zogen wir nach Las Vegas, NV, und ich berichtete, genau wie ich in Washington gemacht hatte, an eine bestimmte Adresse in der Innenstadt von Las Vegas.",Ich habe sowohl in Las Vegas als auch in Washington gearbeitet.,614
de,"Also, wir zogen wir nach Las Vegas, NV, und ich berichtete, genau wie ich in Washington gemacht hatte, an eine bestimmte Adresse in der Innenstadt von Las Vegas.",Ich habe in beiden dieser Städte als Taxifahrer gearbeitet.,615
de,"Ah, die vierte Klasse hat echt Spaß gemacht.",Ich hasste jedes Stück der Schule!,616
de,"Ah, die vierte Klasse hat echt Spaß gemacht.","Ich mochte die vierte Klasse, weil wir zwei Pausen hatten.",617
de,"Ah, die vierte Klasse hat echt Spaß gemacht.",Ich mochte die vierte Klasse.,618
de,"Es ist wie eine Datei mit einer ganzen Reihe von Tabs, von verschiedenen, wissen Sie, jeder Tab hat eine andere Tabelle.",Die Seite ist einfach nur eine Liste von Zahlen.,619
de,"Es ist wie eine Datei mit einer ganzen Reihe von Tabs, von verschiedenen, wissen Sie, jeder Tab hat eine andere Tabelle.",Die Karteien haben eine Menge Daten.,620
de,"Es ist wie eine Datei mit einer ganzen Reihe von Tabs, von verschiedenen, wissen Sie, jeder Tab hat eine andere Tabelle.",Die Registerkarten zeigen das aktuelle Guthaben jedes Kontos an.,621
de,"Es ist mir egal, wie du es hinbekommst.","Es ist mir egal, ob du es selbst machst oder jemanden damit beauftragst.",625
de,"Es ist mir egal, wie du es hinbekommst.","Es ist mir egal, was deine Methode ist.",626
de,"Es ist mir egal, wie du es hinbekommst.","Ich muss wissen, wie du das genau machen wirst.",627
de,Und sie zogen nach Mallard Creek in Charlotte.,Sie bauten ein Haus auf Mallard Creek.,631
de,Und sie zogen nach Mallard Creek in Charlotte.,Sie sind nie nach Charlotte gezogen.,632
de,Und sie zogen nach Mallard Creek in Charlotte.,Sie lebten dann in Mallard Creek.,633
de,"Wo er war, war er der Sohn eines Ministers, also hatte er, sie hatten Eigentum, und Sachen, und sie waren sehr gut in der Gemeinschaft verbunden und sehr geschätzt.",Sein Vater war ein lutherischer Pastor,637
de,"Wo er war, war er der Sohn eines Ministers, also hatte er, sie hatten Eigentum, und Sachen, und sie waren sehr gut in der Gemeinschaft verbunden und sehr geschätzt.","Sein Vater war ein Häftling, der nie zur Kirche ging.",638
de,"Wo er war, war er der Sohn eines Ministers, also hatte er, sie hatten Eigentum, und Sachen, und sie waren sehr gut in der Gemeinschaft verbunden und sehr geschätzt.",Sein Vater war ein Pastor.,639
de,"Und ich ähm, ich wusste nicht, wie viel Detail er wollte.","Ich wusste nicht, ob er Informationen über die Reisezeiten wollte.",643
de,"Und ich ähm, ich wusste nicht, wie viel Detail er wollte.","Ich gab ihm jedes Detail, weil ich wusste, dass er es wollte.",644
de,"Und ich ähm, ich wusste nicht, wie viel Detail er wollte.",Ich war mir nicht sicher wie teifgründig es sein sollte.,645
de,"Und ja, das ist unterschiedlich, wie unter jedem Kunden, das ist ihre Akte.",Sie haben keine der Dateien.,652
de,"Und ja, das ist unterschiedlich, wie unter jedem Kunden, das ist ihre Akte.",Sie bewahren alle Akten auf.,653
de,"Und ja, das ist unterschiedlich, wie unter jedem Kunden, das ist ihre Akte.",Sie halten die medizinischen und legalen Dateien alle zusammen.,654
de,"Es ist vereinfacht. Das, was sie mir gegeben hatte, war sehr detailliert und kompliziert, und das zweite ist total einfach.",Sie gab mir zwei verschiedene Varianten.,655
de,"Es ist vereinfacht. Das, was sie mir gegeben hatte, war sehr detailliert und kompliziert, und das zweite ist total einfach.",Sie gab mir zwei Arten von Anweisungen und ich bevorzugte die detailierten.,656
de,"Es ist vereinfacht. Das, was sie mir gegeben hatte, war sehr detailliert und kompliziert, und das zweite ist total einfach.",Sie gab mir nur eine Version und es waren nur ein paar Zeilen.,657
de,"Weil sie nicht in Augusta wohnten, sondern in, nun du weißt schon, Augusta war zu dem Zeitpunkt noch eine Stadt, auch wenn für Menschen aus der Großstadt Augusta nicht so groß erscheint.",Augusta hat 10.000 Einwohner.,658
de,"Weil sie nicht in Augusta wohnten, sondern in, nun du weißt schon, Augusta war zu dem Zeitpunkt noch eine Stadt, auch wenn für Menschen aus der Großstadt Augusta nicht so groß erscheint.",Augusta ist keine große Stadt.,659
de,"Weil sie nicht in Augusta wohnten, sondern in, nun du weißt schon, Augusta war zu dem Zeitpunkt noch eine Stadt, auch wenn für Menschen aus der Großstadt Augusta nicht so groß erscheint.",Sie lebten im Herzen von Augusta.,660
de,"Ende 1962, äh, erhielt ich den Befehl, nach Washington, D.C. zu gehen","Man sagte mir, ich solle nach Washington DC gehen.",661
de,"Ende 1962, äh, erhielt ich den Befehl, nach Washington, D.C. zu gehen",Die Armee hat mich sofort nach DC geschickt.,662
de,"Ende 1962, äh, erhielt ich den Befehl, nach Washington, D.C. zu gehen","Sie sagten mir, ich solle nach Afrika gehen.",663
de,"Als DOT sein Grundstück zurücknahm, zogen wir in ein kleineres Gebiet in Concord, wo man keine Tiere haben darf, weil es in Zonen aufgeteilt ist und damit endet die Tiergeschichte.",Unser Haus in Concord konnte keine Tiere genehmigen.,664
de,"Als DOT sein Grundstück zurücknahm, zogen wir in ein kleineres Gebiet in Concord, wo man keine Tiere haben darf, weil es in Zonen aufgeteilt ist und damit endet die Tiergeschichte.",Unser Haus in Concord hatte 30000 Hektar und viele Tiere.,665
de,"Als DOT sein Grundstück zurücknahm, zogen wir in ein kleineres Gebiet in Concord, wo man keine Tiere haben darf, weil es in Zonen aufgeteilt ist und damit endet die Tiergeschichte.","Wir haben alle unsere Tiere verkauft, als wir nach Concord gezogen sind.",666
de,"Wie auch immer, wir sind im Einsatz und ich kann jetzt sagen, dass das, das, äh, wir nach Kadina, Okinawa verlegt wurden, und das war 1968.",Wir haben unsere Streitkräfte 1968 eingesetzt.,667
de,"Wie auch immer, wir sind im Einsatz und ich kann jetzt sagen, dass das, das, äh, wir nach Kadina, Okinawa verlegt wurden, und das war 1968.",Wir haben nie jemanden eingestellt.,668
de,"Wie auch immer, wir sind im Einsatz und ich kann jetzt sagen, dass das, das, äh, wir nach Kadina, Okinawa verlegt wurden, und das war 1968.",Im Juni 1968 schickten wir unsere Truppen nach Japan.,669
de,Er sagte mir was genau er brauchte und dass er es heute brauchte.,"Er sagte, ich könnte es jederzeit abgeben.",670
de,Er sagte mir was genau er brauchte und dass er es heute brauchte.,"Er sagte mir, dass ich das ganze Projekt bis 14.00 Uhr abschließen muss.",671
de,Er sagte mir was genau er brauchte und dass er es heute brauchte.,"Er sagte mir, es sei dringend.",672
de,"Sie war bereits gegangen und sagte mir, ich solle mir keine Sorgen darüber machen.","Sie sagte, ich sollte einfach davon ausgehen, dass es der Schule gut gehen würde.",673
de,"Sie war bereits gegangen und sagte mir, ich solle mir keine Sorgen darüber machen.",Sie sagte ich solle mir keine Sorgen machen.,674
de,"Sie war bereits gegangen und sagte mir, ich solle mir keine Sorgen darüber machen.",Sie sagte es sei Zeit in Panik zu verfallen.,675
de,"Es ist einfach, weißt Du, schau, Du hast ein Problem.",Du bist in Gefahr.,676
de,"Es ist einfach, weißt Du, schau, Du hast ein Problem.",Du wirst schon zurecht kommen!,677
de,"Es ist einfach, weißt Du, schau, Du hast ein Problem.","Du läufst Gefahr, abgeschoben zu werden.",678
de,"Da meine Mutter in jungen Jahren nicht einer seiner Lieblinge war, wurde sie zur Feldarbeit degradiert, während einige der anderen Kinder nicht auf den Feldern arbeiten mussten.",Meine Mutter musste Baumwolle und Mais ernten.,679
de,"Da meine Mutter in jungen Jahren nicht einer seiner Lieblinge war, wurde sie zur Feldarbeit degradiert, während einige der anderen Kinder nicht auf den Feldern arbeiten mussten.",Meine Mutter war das Goldkind und musste daher nie arbeiten.,680
de,"Da meine Mutter in jungen Jahren nicht einer seiner Lieblinge war, wurde sie zur Feldarbeit degradiert, während einige der anderen Kinder nicht auf den Feldern arbeiten mussten.",Meine Mutter musste draußen arbeiten.,681
de,"Und wie Sie wissen, früher oder später, wissen Sie, Sie wissen, sie haben Leute weiter gefragt und niemand wusste, wer sie waren, und letztendlich, wissen Sie, sie haben sich gerade darüber verständigt, dass sie Joe nie wieder sehen würden.",Joe war die einzige Person welche einen Schlüssel zum Pausenraum hatte.,682
de,"Und wie Sie wissen, früher oder später, wissen Sie, Sie wissen, sie haben Leute weiter gefragt und niemand wusste, wer sie waren, und letztendlich, wissen Sie, sie haben sich gerade darüber verständigt, dass sie Joe nie wieder sehen würden.","Egal wie sehr wir es versuchten, wir konnten Joe nicht dazu kriegen uns in Ruhe zu lassen.",683
de,"Und wie Sie wissen, früher oder später, wissen Sie, Sie wissen, sie haben Leute weiter gefragt und niemand wusste, wer sie waren, und letztendlich, wissen Sie, sie haben sich gerade darüber verständigt, dass sie Joe nie wieder sehen würden.","Eines Tages war Joe einfach verschwunden und niemand konnte herausfinden, wohin er ging.",684
de,Ich habe ihnen von meiner Schwester erzählt.,Ich habe es meiner Schwester angelastet.,685
de,Ich habe ihnen von meiner Schwester erzählt.,"Ich sagte, dass es meines war.",686
de,Ich habe ihnen von meiner Schwester erzählt.,"Ich habe ihnen gesagt, dass der Hund meiner Schwester gehört.",687
de,"Und sie sagte dann, ihre Mutter, ihre Mutter lehnte sich nach vorne und sie blickte auf und sagte Sie läuft wie er.","Sie sagte, ihr Mutter läuft immer auf Zehenspitzen.",688
de,"Und sie sagte dann, ihre Mutter, ihre Mutter lehnte sich nach vorne und sie blickte auf und sagte Sie läuft wie er.","Sie sagt, dass ihre Mutter die gleiche Runde geht.",689
de,"Und sie sagte dann, ihre Mutter, ihre Mutter lehnte sich nach vorne und sie blickte auf und sagte Sie läuft wie er.","Sie sagte, ihre Mutter sei gelähmt und könne nicht laufen.",690
de,"weißt du, und sie stopft die Blütenblätter dort oben rein und ich kannte wirklich keine Konsequenzen.","Ich wusste nicht, dass sie sehr krank werden würde.",694
de,"weißt du, und sie stopft die Blütenblätter dort oben rein und ich kannte wirklich keine Konsequenzen.","Ich wusste nicht, was mit ihr geschehen würde.",695
de,"weißt du, und sie stopft die Blütenblätter dort oben rein und ich kannte wirklich keine Konsequenzen.","Ich wusste, was passieren würde, als sie das tat.",696
de,"Ah, eine andere Sache die dort passiert ist, die ich für interessant hielt, war eine der ersten Erinnerungen meiner Schwester, und das war in genau diesem Hinterhof.",Ich habe keine Erinnerungen an dieses Haus.,700
de,"Ah, eine andere Sache die dort passiert ist, die ich für interessant hielt, war eine der ersten Erinnerungen meiner Schwester, und das war in genau diesem Hinterhof.","Ich erinnerte mich daran, Gänseblümchen im Garten gepflückt zu haben.",701
de,"Ah, eine andere Sache die dort passiert ist, die ich für interessant hielt, war eine der ersten Erinnerungen meiner Schwester, und das war in genau diesem Hinterhof.","Ich erinnerte mich an etwas, das im Hinterhof passiert war.",702
de,"Also all das Stressige und ich meine, ich hatte jeden Grund gestresst heute zu sein, es war wie, du bekommst etwas was du nicht kannst, und es ist wie hier mach es.","Ich wusste nicht, wie ich den Job machen sollte, der mir heute zugewiesen wurde.",706
de,"Also all das Stressige und ich meine, ich hatte jeden Grund gestresst heute zu sein, es war wie, du bekommst etwas was du nicht kannst, und es ist wie hier mach es.","Ich wurde darum gebeten den Sicherungskasten im Büro auszuwechseln, aber ich kenne mich mit elektrischen Leitungen überhaupt nicht aus.",707
de,"Also all das Stressige und ich meine, ich hatte jeden Grund gestresst heute zu sein, es war wie, du bekommst etwas was du nicht kannst, und es ist wie hier mach es.","Ich wurde heute angewiesen, nur Pflichten auszuführen, für deren Durchführung ich gut ausgebildet bin.",708
de,"Also jetzt, hier ist es, er will es heute.","Er sagt, er kann es immer holen.",709
de,"Also jetzt, hier ist es, er will es heute.","Er sagt, er würde es gerne heute bekommen.",710
de,"Also jetzt, hier ist es, er will es heute.","Er sagt, dass er das letzte Projekt gerne um 17 Uhr bekommen würde.",711
de,Und leider sind wir wieder umgezogen.,Wir sind ein weiteres Mal umgezogen.,712
de,Und leider sind wir wieder umgezogen.,1992 ziehen wir nach eine anderer Staat um.,713
de,Und leider sind wir wieder umgezogen.,Wir sind danach nie wieder umgezogen.,714
de,"Ich kannte Frau Falk nicht wirklich. Sie war um die 80 Jahre alt und ah, sie war eine nette Person. Ich habe sie einige Male getroffen, aber das hat mich wirklich nervös gemacht.","Ich habe Frau Faulk wenige male gesehen, aber ich kannte sie nicht gut.",724
de,"Ich kannte Frau Falk nicht wirklich. Sie war um die 80 Jahre alt und ah, sie war eine nette Person. Ich habe sie einige Male getroffen, aber das hat mich wirklich nervös gemacht.",Ich war enge Freunde mit Frau Faulk.,725
de,"Ich kannte Frau Falk nicht wirklich. Sie war um die 80 Jahre alt und ah, sie war eine nette Person. Ich habe sie einige Male getroffen, aber das hat mich wirklich nervös gemacht.",Mrs. Faulk fuhr jeden Tag mit einem gelben Honda zur Arbeit.,726
de,"Wir lebten davon, ähm, 85 in Mallard Creek, wo derzeit die 485 sind, besteht jetzt der Anlass mehr als damals vor zehn Jahren, wo wir wegen der 485 umziehen mussten.",Wir wohnte in einem grünen Haus.,730
de,"Wir lebten davon, ähm, 85 in Mallard Creek, wo derzeit die 485 sind, besteht jetzt der Anlass mehr als damals vor zehn Jahren, wo wir wegen der 485 umziehen mussten.",Wir lebten dort viele Jahre lang.,731
de,"Wir lebten davon, ähm, 85 in Mallard Creek, wo derzeit die 485 sind, besteht jetzt der Anlass mehr als damals vor zehn Jahren, wo wir wegen der 485 umziehen mussten.",Wir haben dort nur zwei Wochen gelebt.,732
de,"Boss, er war wie mit gespaltener Persönlichkeit, Mann.",Er war launisch.,736
de,"Boss, er war wie mit gespaltener Persönlichkeit, Mann.",Mein Chef war entweder sehr glücklich oder sehr wütend.,737
de,"Boss, er war wie mit gespaltener Persönlichkeit, Mann.",Mein Chef war abgeklärt und beständig.,738
de,"Er ist alt genug, um mein Vater zu sein.",Er ist 27 Jahre älter als ich.,742
de,"Er ist alt genug, um mein Vater zu sein.",Er ist viel jünger als ich.,743
de,"Er ist alt genug, um mein Vater zu sein.",Er ist älter als ich.,744
de,"Alles ist vernetzt, und um Himmels Willen, ich weiß nicht wie lange.","Ich weiß nicht, wie lange es anhält.",745
de,"Alles ist vernetzt, und um Himmels Willen, ich weiß nicht wie lange.",Ich weiss nicht wie lange die Geschichte ist gegangen.,746
de,"Alles ist vernetzt, und um Himmels Willen, ich weiß nicht wie lange.",Ich weiss es ist 4 Fuß lang.,747
de,"Diesmal war ich nicht einmal glücklich, dass sie da war, weil ich so gestresst war.",Ich war so glücklich und entspannt!,748
de,"Diesmal war ich nicht einmal glücklich, dass sie da war, weil ich so gestresst war.","Ich hatte zu viel Angst um glücklich zu sein, dass sie einen Tag früher angekommen hat.",749
de,"Diesmal war ich nicht einmal glücklich, dass sie da war, weil ich so gestresst war.","Ich war zu ängstlich, um glücklich zu sein, dass sie da war.",750
de,"Und vieles davon liegt daran, dass die Mütter Medikamente nehmen.",Die Mütter sind Drogenabhängige.,751
de,"Und vieles davon liegt daran, dass die Mütter Medikamente nehmen.",Die Mütter haben keine Arzneiverordnungen oder Medikamente.,752
de,"Und vieles davon liegt daran, dass die Mütter Medikamente nehmen.",Die Mütter nehmen Drogen.,753
de,Es ist sehr schön das es geregnet hat.,Der Regen macht mir nichts aus,754
de,Es ist sehr schön das es geregnet hat.,Es ist schön und regnerisch.,755
de,Es ist sehr schön das es geregnet hat.,Der unendliche Sonnenschein ist so schrecklich.,756
de,"Oh, was menschliches Leben wert ist und ob du jemanden rehabilitieren kannst oder nicht",Jedes Leben ist es wert eine Reha zu machen und eine zweite Chance zu bekommen.,757
de,"Oh, was menschliches Leben wert ist und ob du jemanden rehabilitieren kannst oder nicht","Keine Mensch verdient es, rehabilitiert zu werden.",758
de,"Oh, was menschliches Leben wert ist und ob du jemanden rehabilitieren kannst oder nicht",Unabhängig von der Rehabilitation ist das Leben es wert.,759
de,"Oh Junge, du hast dort ein merkwürdiges Verkabelungsproblem",Ich hatte nie ein Verkabelungproblem wie dieses.,760
de,"Oh Junge, du hast dort ein merkwürdiges Verkabelungsproblem",Die Verkabelung ist nicht das Problem.,761
de,"Oh Junge, du hast dort ein merkwürdiges Verkabelungsproblem",Die eigenartige Schaltung verursacht ein Problem.,762
de,"hört sich nach jeder Menge Spaß an, ja es ist unglaublich wie viele Sachen die erlauben","Ich bin überhaupt nicht überrascht, dass sie nachsichtig waren.",763
de,"hört sich nach jeder Menge Spaß an, ja es ist unglaublich wie viele Sachen die erlauben","Es wundert mich, dass sie dir erlauben hat, Essen und Trinken dadrin zu nehmen.",764
de,"hört sich nach jeder Menge Spaß an, ja es ist unglaublich wie viele Sachen die erlauben","Ich bin überrascht, womit sie davonkommen könnten.",765
de,"Ja genau, ich meine damit, dass du durch die Zeit kommst, wenn du dich selbst ausrüstest und dann schwitzen musst wenn du es machst, dass du in einen Club gehen könntest, und in einen Urlaub mit allem was inklusive ist.","Es kostet 2000 $, um alles zu kaufen, was Sie brauchen.",766
de,"Ja genau, ich meine damit, dass du durch die Zeit kommst, wenn du dich selbst ausrüstest und dann schwitzen musst wenn du es machst, dass du in einen Club gehen könntest, und in einen Urlaub mit allem was inklusive ist.",Es kostet sehr viel sich auszurüsten.,767
de,"Ja genau, ich meine damit, dass du durch die Zeit kommst, wenn du dich selbst ausrüstest und dann schwitzen musst wenn du es machst, dass du in einen Club gehen könntest, und in einen Urlaub mit allem was inklusive ist.",Es ist wirklich günstig ausgestattet zu werden.,768
de,"oh sowieso trotzdem ähm, meine Kinder sind jetzt einundzwanzig und vierundzwanzig, also muss ich nicht","Ich brauche das nicht, weil meine Kinder über zwanzig sind.",778
de,"oh sowieso trotzdem ähm, meine Kinder sind jetzt einundzwanzig und vierundzwanzig, also muss ich nicht","Ich muss wahrscheinlich, da sie ihr Alter so nah aneinander ist.",779
de,"oh sowieso trotzdem ähm, meine Kinder sind jetzt einundzwanzig und vierundzwanzig, also muss ich nicht","Ich muss, da sie beide zehn und elf Jahre alt sind.",780
de,Ja ähm das ist Fresno.,Ich wurde in Fresno geboren.,781
de,Ja ähm das ist Fresno.,"Ich bin mir nicht sicher, wo das ist.",782
de,Ja ähm das ist Fresno.,"Ich sage dir, dass das Fresno ist.",783
de,"Ja Leute, die, die jederzeit arbeiten könnten oder deren Entscheidungen getrübt werden könnten, wenn sie eine Entscheidung treffen müssten","Naja, Leute die nicht das beste sind um Ermessensentscheidungen zu machen.",784
de,"Ja Leute, die, die jederzeit arbeiten könnten oder deren Entscheidungen getrübt werden könnten, wenn sie eine Entscheidung treffen müssten","Ja, Leute, die vielleicht keinen Hunger haben.",785
de,"Ja Leute, die, die jederzeit arbeiten könnten oder deren Entscheidungen getrübt werden könnten, wenn sie eine Entscheidung treffen müssten","Ja, Leute deren Entscheidungsfähigkeiten niemals beeinträchtigt sind.",786
de,"Nein, sie sind, sie sind immer noch auf Tour; sie sind seit Ende der sechziger Jahre auf Tour.",Sie gehen schon seit den späten 1980ern auf Tournee.,787
de,"Nein, sie sind, sie sind immer noch auf Tour; sie sind seit Ende der sechziger Jahre auf Tour.",Sie lieben es zu reisen.,788
de,"Nein, sie sind, sie sind immer noch auf Tour; sie sind seit Ende der sechziger Jahre auf Tour.",Sie haben kürzlich ihre Tour beendet.,789
de,Wie würdest du Aerobic machen?,"Kannst du erklären, wie du Aerobic machen würdest?",790
de,Wie würdest du Aerobic machen?,Ich interessiere mich für Aerobic weil ich kardiovaskulare Aktivitäten brauche.,791
de,Wie würdest du Aerobic machen?,"Bitte hör auf, über Aerobic zu reden.",792
de,"Nun, das ist ein guter, an den ich nicht gedacht hatte","Das ist eine dumme Idee, die ich letzte Woche verworfen habe.",796
de,"Nun, das ist ein guter, an den ich nicht gedacht hatte",Das ist ein guter Einwand.,797
de,"Nun, das ist ein guter, an den ich nicht gedacht hatte",Das von Ihnen erwähnte Paradoxon ist ein guter Punkt.,798
de,"Tagesbetreuung zwei Tage die Woche  sie nenne es Senioren Tagesbetreuung, aber sie geht in das Seniorenzentrum",Die Tagesbetreuung ist nur für Kinder unter fünf Jahren täglich geöffnet.,802
de,"Tagesbetreuung zwei Tage die Woche  sie nenne es Senioren Tagesbetreuung, aber sie geht in das Seniorenzentrum","Wenn die Senioren dazu bereit sind, lassen sie sie mehr als zwei mal die Woche gehen.",803
de,"Tagesbetreuung zwei Tage die Woche  sie nenne es Senioren Tagesbetreuung, aber sie geht in das Seniorenzentrum","Sie nennen es eine Senioren Tagespflege, aber es heißt Senioren Zentrum.",804
de,"Das war ihr Ziel, oh.",Das ist was angesterben haben.,808
de,"Das war ihr Ziel, oh.","Das war nie das, was sie wollten.",809
de,"Das war ihr Ziel, oh.",Sie erreichten ihr Ziel.,810
de,Waffenkontrolle bedeutet zwei Hände zu benutzen.,Die Hälfte aller Waffenfehlzündungen resultiert aus der Verwendung mit einer Hand.,811
de,Waffenkontrolle bedeutet zwei Hände zu benutzen.,"Der beste weiter Vorgehen für Waffenkontrolle, ist mit beider Füße zu nutzen.",812
de,Waffenkontrolle bedeutet zwei Hände zu benutzen.,"Benutze beide Hände, wenn du Waffenkontrolle üben willst.",813
de,"und ah, es erschien plötzlich, ich weiß nicht von wo es kommt, aber","Ich weiß nicht wo es herkommt, aber es ist schnell.",814
de,"und ah, es erschien plötzlich, ich weiß nicht von wo es kommt, aber","Es kommt schnell vorbei, aber ich weiß, wo es herkommen könnte.",815
de,"und ah, es erschien plötzlich, ich weiß nicht von wo es kommt, aber","Es kommt wie Melasse und ich weiß genau, wann es kommen wird.",816
de,"Nein, eigentlich bin ich nicht einmal damit vertraut, denke ich",Ich weiß nicht viel darüber.,820
de,"Nein, eigentlich bin ich nicht einmal damit vertraut, denke ich",Ich bin ignorant in Sachen Liebe.,821
de,"Nein, eigentlich bin ich nicht einmal damit vertraut, denke ich",Ich studiere es seit Jahren.,822
de,Ja sie war großartig du weißt schon sie.,"Ich denke sie wusste, dass sie fantastisch war.",823
de,Ja sie war großartig du weißt schon sie.,Nein sie war furchtbar.,824
de,Ja sie war großartig du weißt schon sie.,Sie war sehr gut.,825
de,"Er hat gerade einen Waschlappen, wir du ihn nutzt, vorgeschlagen",Er schlug vor ein neuer Sauger zu kaufen.,829
de,"Er hat gerade einen Waschlappen, wir du ihn nutzt, vorgeschlagen","Er schlug vor, einen Mopp zu finden.",830
